=== 数据记录开始于 2025-12-31 14:11:04 ===
(-2.59, 161.35)
(-16.36, 168.15)
(-16.98, 169.24)
(-15.68, 168.84)
(-13.63, 168.72)
(-14.87, 163.40)
(2.92, 163.65)
(2.50, 129.01)
(18.76, 109.21)
(-2.10, 121.83)
(-1.62, 134.35)
(0.42, 138.39)
(0.48, 128.88)
(1.84, 125.05)
(3.98, 123.86)
(5.55, 122.73)
(-127.81, -123.30)
(-35.61, 145.97)
(-39.32, 139.61)
(-35.63, 150.46)
(-27.52, 160.26)
(-27.32, 161.36)
(-28.01, 160.93)
(-26.51, 161.88)
(-26.01, 159.46)
(-31.36, 149.91)
(-36.63, 145.15)
(-37.07, 145.51)
(-36.48, 149.19)
(-37.84, 150.75)
(-38.71, 150.66)
(-37.63, 150.48)
(-37.94, 149.96)
(-40.60, 148.31)
(-41.94, 147.07)
(-41.67, 146.85)
(-40.67, 149.58)
(-41.10, 148.98)
(-40.79, 146.19)
(-30.17, 143.88)
(-29.04, 147.62)
(-31.79, 160.84)
(-37.39, 174.48)
(-37.51, 175.84)
(-37.40, 172.44)
(-34.12, 170.89)
(-36.02, 169.94)
(-32.49, 165.26)
(-28.18, 157.69)
(-28.51, 147.58)
(-22.43, 144.04)
(-10.08, 136.78)
(-8.17, 135.68)
(-12.09, 140.28)
(-14.65, 148.26)
(-11.09, 147.23)
(-8.64, 132.97)
(-8.41, 129.93)
(-7.18, 130.35)
(-9.45, 132.35)
(-12.40, 131.50)
(-12.86, 127.97)
(-13.38, 124.52)
(-14.78, 124.19)
(-15.77, 117.99)
(-16.58, 115.32)
(-15.68, 117.19)
(-18.24, 117.50)
(-19.31, 116.03)
(-18.77, 116.12)
(-18.19, 116.20)
(-17.87, 120.43)
(-18.10, 123.38)
(-17.01, 125.44)
(-4851.53, 29390.45)
(70.26, 75.33)
(62.47, 113.32)
(83.79, 127.69)
(86.45, 126.73)
(86.83, 116.84)
(-90.02, 120.77)
(-99.30, 120.67)
(-21.44, 125.71)
(40.96, 137.09)
(46.43, 138.66)
(43.68, 138.22)
(55.32, -92.36)
(77.38, -146.98)
(84.63, -144.15)
(26.89, 271.19)
(37.69, 243.09)
(40.52, 230.49)
(37.93, 248.27)
(50.45, 223.23)
(52.38, 215.57)
(54.19, 216.19)
(56.19, 216.30)
(55.87, 212.88)
(11.03, 154.83)
(5.72, 147.67)
(10.75, 154.84)
(10.99, 154.99)
(11.78, 154.68)
(12.34, 153.27)
(10.84, 152.66)
(9.45, 157.97)
(9.85, 162.10)
(8.58, 161.67)
(7.32, 163.03)
(9.72, 168.40)
(13.46, 172.87)
(14.50, 171.01)
(17.31, 154.16)
(-22.37, 126.99)
(-36.24, 121.97)
(-42.31, 110.23)
(-45.84, 104.75)
(-40.48, 103.70)
(-32.03, 88.64)
(-30.77, 84.32)
(-35.90, 100.09)
(-35.45, 94.91)
(-35.79, 95.32)
(-38.85, 102.20)
(-39.92, 106.93)
(-38.73, 115.63)
(159.20, 114.66)
(212.45, 98.91)
(218.65, 85.64)
(75.73, 63.30)
(5.46, 94.51)
(-3.22, 108.72)
(17.83, 93.90)
(26.03, 90.04)
(27.46, 83.23)
(28.53, 90.16)
(8.02, 127.15)
(-7.24, 135.10)
(-9.30, 137.86)
(-10.24, 139.90)
(-7.64, 135.48)
(-8.18, 140.13)
(-2.62, 143.12)
(-3.98, 136.08)
(-3.97, 136.57)
(-16.86, 138.71)
(-14.72, 133.15)
(-12.01, 124.62)
(-12.72, 125.14)
(-4520.04, 28081.50)
(-4552.69, 28239.10)
(-4527.70, 28231.01)
(-4508.50, 28168.89)
(-114.17, 250.01)
(32.32, 39.05)
(34.39, 66.94)
(45.19, 63.84)
(-4515.02, 27458.29)
(-4383.63, 26832.86)
(-4181.26, 25884.63)
(-3987.09, 25050.64)
(1.21, 610.69)
(-17.07, 98.82)
(-13.43, 122.92)
(-2.01, 133.64)
(4.09, 136.05)
(40.93, 135.49)
(388.50, 66.36)
(387.99, 53.59)
(341.76, 49.26)
(-39.77, 55.05)
(-27.22, 64.20)
(-13.44, 74.07)
(-13.64, 73.12)
(-3894.52, 24565.14)
(-3910.74, 24578.83)
(-3954.90, 24799.15)
(211.89, 131.66)
(83.33, 175.10)
(75.61, 34.18)
(120.67, 56.54)
(84.04, 70.90)
(76.49, 68.77)
(-4808.96, 30681.99)
(-4890.16, 31884.94)
(-40.66, 112.14)
(-71.37, 121.56)
(-25.15, 87.40)
(-32.61, 84.14)
(104.11, 112.06)
(134.20, 114.73)
(135.30, 113.72)
(139.26, 112.48)
(141.19, 112.08)
(33.34, 94.89)
(-79.94, 7.85)
(-82.64, -10.16)
(3.77, 93.72)
(36.41, 121.01)
(28.22, 121.26)
(16.39, 116.67)
(18.08, 111.11)
(25.84, 113.11)
(30.90, 121.18)
(28.47, 127.78)
(25.63, 130.63)
(22.37, 141.47)
(21.46, 141.03)
(39.18, 159.59)
(42.85, 168.06)
(40.91, 164.01)
(35.58, 160.21)
(36.22, 164.52)
(36.05, 161.09)
(34.88, 160.74)
(33.09, 157.17)
(31.74, 156.74)
(33.45, 157.77)
(32.41, 159.94)
(32.74, 160.86)
(33.72, 158.95)
(35.54, 153.46)
(37.55, 149.35)
(37.10, 143.77)
(35.59, 139.77)
(36.16, 141.66)
(37.51, 142.74)
(36.59, 138.66)
(37.77, 131.92)
(39.68, 129.92)
(38.65, 128.28)
(29.45, 120.86)
(25.90, 119.33)
(25.09, 117.51)
(24.07, 115.20)
(24.51, 112.78)
(24.92, 110.63)
(24.08, 110.91)
(25.02, 116.21)
(25.44, 121.47)
(26.11, 130.47)
(27.09, 132.74)
(27.38, 137.83)
(25.58, 137.64)
(23.75, 137.80)
(24.29, 140.63)
(25.26, 140.60)
(26.05, 136.92)
(29.79, 133.88)
(30.42, 130.28)
(29.31, 128.18)
(26.52, 127.40)
(72.84, 154.21)
(83.68, 151.54)
(79.11, 139.78)
(77.14, 138.73)
(75.39, 138.24)
(-18.02, 149.11)
(-25.10, 153.58)
(-26.83, 153.79)
(-33.93, 146.34)
(6.98, 87.34)
(-3.93, 136.00)
(-8.27, 138.58)
(-10.71, 136.59)
(-5680.70, 36674.55)
(-5722.28, 36737.80)
(-5886.43, 37784.11)
(-5726.89, 36862.90)
(-66.14, -63.65)
(23.92, 95.83)
(19.23, 97.19)
(19.37, 96.50)
(-292.88, 92.63)
(-333.90, 75.54)
(-329.21, 47.09)
(-5863.23, 37256.57)
(-5781.58, 36609.78)
(154.48, 180.32)
(-10.18, 75.03)
(-16.29, 82.16)
(-15.44, 90.42)
(252.65, 72.79)
(385.47, 59.63)
(384.34, 53.62)
(382.57, 50.65)
(-40.34, 104.02)
(-39.39, 103.08)
(-34.58, 104.41)
(10.92, 119.92)
(16.82, 131.71)
(8.08, 138.37)
(4.74, 144.63)
(-0.53, 152.57)
(-11.80, 158.10)
(-8.63, 164.06)
(-2.49, 165.31)
(-2.03, 168.12)
(-0.24, 168.77)
(3.10, 170.22)
(0.70, 169.60)
