=== 数据记录开始于 2025-12-25 18:44:49 ===
(28.03, 83.12)
(25.52, 82.35)
(-1332.05, 7578.01)
(7.91, 123.72)
(15.66, 101.39)
(-1358.82, 7609.16)
(33.58, 97.37)
(15.99, 79.96)
(-1.31, 123.64)
(-6.10, 124.12)
(-20.31, 110.26)
(5.33, 110.87)
(22.27, 112.06)
(-1383.53, 7638.51)
(8.08, 128.45)
(-33.47, 101.11)
(-27.18, 140.57)
(-25.39, 140.68)
(22.54, 109.17)
(42.04, 106.09)
(19.33, 112.08)
(0.08, 116.97)
(-68.09, 59.35)
(-87.62, 95.04)
(-56.62, 109.93)
(-42.22, 109.76)
(-136.27, 89.67)
(-192.32, 66.23)
(-190.57, 66.49)
(-21.63, 62.06)
(-15.23, 63.84)
(-11.95, 71.54)
(-8.02, 70.94)
(-6.48, 71.65)
(-5.11, 77.06)
(-28.16, 99.45)
(-25.80, 110.40)
(-24.82, 106.16)
(-25.01, 96.99)
(-27.13, 89.49)
(-27.19, 86.83)
(-25.53, 79.33)
(-20.29, 79.81)
(-20.48, 81.02)
(-21.23, 79.14)
(-23.82, 71.55)
(-8.43, 73.46)
(-169.95, 28.86)
(-197.29, 51.94)
(-625.51, 36.80)
(-611.09, -5.68)
(-138.99, 47.07)
(-86.76, 76.97)
(-72.52, 85.20)
(-67.54, 91.00)
(80.70, 68.98)
(85.42, 59.20)
(425.91, 25.57)
(20.03, 38.91)
(-64.64, 38.97)
(-58.06, 55.88)
(-59.93, 58.94)
(-50.01, 57.81)
(-71.03, 57.07)
(-75.44, 84.03)
(-295.77, 38.42)
(-319.40, 48.20)
(-319.97, 71.50)
(-305.76, 71.37)
(-301.72, 71.69)
(-1604.43, 8581.27)
(-1576.74, 8490.80)
(-1760.80, 9242.52)
(-488.47, -65.85)
(-470.52, 41.83)
(-445.70, -88.82)
(-461.74, -75.47)
(-315.89, -49.10)
(-300.86, -48.51)
(-184.18, 66.40)
(45.44, 173.73)
(60.31, 199.55)
(22.12, 164.58)
(22.75, 133.72)
(21.31, 114.75)
(40.28, 113.29)
(15.12, 107.99)
(-53.82, 83.65)
(-60.94, 84.86)
(-80.35, 76.89)
(-93.56, 64.95)
(-91.79, 28.73)
(-94.41, 9.72)
(-80.60, -0.69)
(-78.85, -7.97)
(-74.28, 30.85)
(-80.95, 15.85)
(-129.95, 2.99)
(-260.85, -2.34)
(-308.42, -13.32)
(-301.32, -7.17)
(-294.23, 13.95)
(-299.93, 17.63)
(6.06, 87.80)
(26.82, 92.84)
(22.03, 96.75)
(-48.87, 51.60)
(-48.13, 78.02)
(-86.50, 65.08)
(-114.91, 50.65)
(-160.83, 68.68)
(-159.09, 29.38)
(-153.48, 141.52)
(-198.29, 64.20)
(-194.81, 38.06)
(-110.37, 45.86)
(-88.46, 46.10)
(-88.06, 39.73)
(-37.17, 105.57)
(-39.99, 150.45)
(-86.46, 96.32)
(-92.47, -35.49)
(-182.10, 30.70)
(-180.46, -48.43)
(-19.98, 40.59)
(6.31, 123.20)
(13.21, 95.87)
(18.45, 54.42)
(-140.41, -81.66)
(-201.66, -165.08)
(-192.91, -102.43)
(-221.64, -299.73)
(-296.20, -157.90)
(-354.25, -37.86)
(-181.70, 83.67)
(-142.16, -31.72)
(-123.52, -122.74)
(-124.32, -113.18)
(-123.79, -162.22)
(-115.89, 79.39)
(-101.14, -94.75)
(-99.55, -128.89)
(-95.15, 1.87)
(-78.49, -22.86)
(-1377.02, 7447.12)
(-1326.40, 7723.69)
(-1158.71, 7134.98)
(-31.24, -95.14)
(-51.77, 96.08)
(-19.20, 126.49)
(35.09, -85.76)
(-66.59, 49.59)
(-79.24, 128.96)
(-70.57, 139.26)
(-108.58, 56.16)
(-98.84, 83.14)
(-77.42, 66.08)
(-43.54, 136.52)
(-152.37, 67.44)
(-128.65, 63.53)
(-117.05, 16.58)
(-79.53, 66.90)
(-124.66, 49.59)
(-123.61, 46.32)
(-130.86, -3.00)
(-136.95, 2.01)
(-138.22, 31.91)
(-132.77, 30.31)
(-60.23, 64.71)
(-54.11, 71.16)
(-59.11, 67.35)
(-77.45, 78.12)
(-83.88, 67.57)
(-14.58, 66.43)
(16.05, 66.22)
(13.93, 66.60)
(15.11, 64.10)
(10.15, 55.69)
(12.46, 62.56)
(14.54, 62.91)
(19.15, 82.63)
(19.07, 80.03)
(19.22, 87.27)
